year,month,city,temperature,rainfall_mm,date
2011,6,Bangalore,30.33,104.32,2011-06-01
2011,7,Bangalore,31.19,113.52,2011-07-01
2011,8,Bangalore,30.56,155.57,2011-08-01
2011,9,Bangalore,27.29,133.51,2011-09-01
2011,10,Bangalore,23.25,165.87,2011-10-01
2011,11,Bangalore,18.2,161.96,2011-11-01
2011,12,Bangalore,15.36,90.65,2011-12-01
2012,1,Bangalore,14.13,64.47,2012-01-01
2012,2,Bangalore,13.92,27.12,2012-02-01
2012,3,Bangalore,17.63,32.71,2012-03-01
2012,4,Bangalore,24.13,50.96,2012-04-01
2012,5,Bangalore,24.09,100.84,2012-05-01
2012,6,Bangalore,30.22,74.47,2012-06-01
2012,7,Bangalore,31.12,123.52,2012-07-01
2012,8,Bangalore,29.06,145.92,2012-08-01
2012,9,Bangalore,26.21,141.91,2012-09-01
2012,10,Bangalore,22.11,113.31,2012-10-01
2012,11,Bangalore,19.11,131.71,2012-11-01
2012,12,Bangalore,16.63,106.4,2012-12-01
2013,1,Bangalore,15.34,49.35,2013-01-01
2013,2,Bangalore,17.03,10.89,2013-02-01
2013,3,Bangalore,17.87,10.72,2013-03-01
2013,4,Bangalore,24.25,56.89,2013-04-01
2013,5,Bangalore,27.54,81.44,2013-05-01
2013,6,Bangalore,28.83,96.97,2013-06-01
2013,7,Bangalore,30.8,136.94,2013-07-01
2013,8,Bangalore,29.74,134.26,2013-08-01
2013,9,Bangalore,27.6,167.52,2013-09-01
2013,10,Bangalore,22.15,140.74,2013-10-01
2013,11,Bangalore,17.68,70.04,2013-11-01
2013,12,Bangalore,16.27,102.18,2013-12-01
2014,1,Bangalore,15.29,21.01,2014-01-01
2014,2,Bangalore,15.62,0.0,2014-02-01
2014,3,Bangalore,20.62,8.28,2014-03-01
2014,4,Bangalore,24.48,56.96,2014-04-01
2014,5,Bangalore,25.89,37.34,2014-05-01
2014,6,Bangalore,30.32,73.11,2014-06-01
2014,7,Bangalore,31.09,110.34,2014-07-01
2014,8,Bangalore,27.76,97.35,2014-08-01
2014,9,Bangalore,27.24,138.77,2014-09-01
2014,10,Bangalore,22.31,155.88,2014-10-01
2014,11,Bangalore,20.38,114.55,2014-11-01
2014,12,Bangalore,15.64,100.0,2014-12-01
2015,1,Bangalore,13.36,64.46,2015-01-01
2015,2,Bangalore,16.72,51.64,2015-02-01
2015,3,Bangalore,16.67,14.77,2015-03-01
2015,4,Bangalore,21.94,40.04,2015-04-01
2015,5,Bangalore,27.57,89.93,2015-05-01
2015,6,Bangalore,29.32,80.05,2015-06-01
2015,7,Bangalore,32.37,125.93,2015-07-01
2015,8,Bangalore,31.44,147.74,2015-08-01
2015,9,Bangalore,25.6,123.34,2015-09-01
2015,10,Bangalore,21.13,155.2,2015-10-01
2015,11,Bangalore,20.42,156.99,2015-11-01
2015,12,Bangalore,17.07,113.26,2015-12-01
2016,1,Bangalore,16.81,36.87,2016-01-01
2016,2,Bangalore,19.6,46.39,2016-02-01
2016,3,Bangalore,21.64,37.75,2016-03-01
2016,4,Bangalore,25.9,63.71,2016-04-01
2016,5,Bangalore,31.06,70.88,2016-05-01
2016,6,Bangalore,33.45,100.28,2016-06-01
2016,7,Bangalore,32.95,135.13,2016-07-01
2016,8,Bangalore,30.76,163.04,2016-08-01
2016,9,Bangalore,28.07,155.72,2016-09-01
2016,10,Bangalore,24.49,153.03,2016-10-01
2016,11,Bangalore,21.47,88.1,2016-11-01
2016,12,Bangalore,19.08,78.44,2016-12-01
2017,1,Bangalore,16.08,60.03,2017-01-01
2017,2,Bangalore,16.57,18.89,2017-02-01
2017,3,Bangalore,18.32,20.83,2017-03-01
2017,4,Bangalore,24.05,71.59,2017-04-01
2017,5,Bangalore,26.06,81.54,2017-05-01
2017,6,Bangalore,27.35,66.12,2017-06-01
2017,7,Bangalore,29.88,92.95,2017-07-01
2017,8,Bangalore,28.05,150.22,2017-08-01
2017,9,Bangalore,26.77,157.59,2017-09-01
2017,10,Bangalore,23.85,147.27,2017-10-01
2017,11,Bangalore,19.82,118.61,2017-11-01
2017,12,Bangalore,14.67,111.16,2017-12-01
2018,1,Bangalore,14.34,41.29,2018-01-01
2018,2,Bangalore,15.9,19.78,2018-02-01
2018,3,Bangalore,18.54,36.88,2018-03-01
2018,4,Bangalore,23.46,20.08,2018-04-01
2018,5,Bangalore,26.46,81.49,2018-05-01
2018,6,Bangalore,30.57,131.5,2018-06-01
2018,7,Bangalore,32.46,142.89,2018-07-01
2018,8,Bangalore,28.31,157.24,2018-08-01
2018,9,Bangalore,26.98,138.98,2018-09-01
2018,10,Bangalore,23.25,160.87,2018-10-01
2018,11,Bangalore,19.64,102.43,2018-11-01
2018,12,Bangalore,17.01,77.25,2018-12-01
2019,1,Bangalore,15.32,53.93,2019-01-01
2019,2,Bangalore,15.87,53.36,2019-02-01
2019,3,Bangalore,17.81,68.9,2019-03-01
2019,4,Bangalore,20.88,26.09,2019-04-01
2019,5,Bangalore,27.51,71.69,2019-05-01
2019,6,Bangalore,29.87,88.85,2019-06-01
2019,7,Bangalore,31.55,115.38,2019-07-01
2019,8,Bangalore,31.66,158.75,2019-08-01
2019,9,Bangalore,28.11,130.68,2019-09-01
2019,10,Bangalore,22.97,135.95,2019-10-01
2019,11,Bangalore,17.86,127.2,2019-11-01
2019,12,Bangalore,15.49,103.11,2019-12-01
2020,1,Bangalore,16.3,94.38,2020-01-01
2020,2,Bangalore,17.58,42.42,2020-02-01
2020,3,Bangalore,22.53,18.59,2020-03-01
2020,4,Bangalore,26.6,13.45,2020-04-01
2020,5,Bangalore,31.32,60.28,2020-05-01
2020,6,Bangalore,31.79,84.02,2020-06-01
2020,7,Bangalore,34.55,108.31,2020-07-01
2020,8,Bangalore,31.61,137.53,2020-08-01
2020,9,Bangalore,28.17,186.41,2020-09-01
2020,10,Bangalore,24.9,158.59,2020-10-01
2020,11,Bangalore,21.83,100.31,2020-11-01
2020,12,Bangalore,18.64,105.68,2020-12-01
2021,1,Bangalore,14.87,83.86,2021-01-01
2021,2,Bangalore,17.4,56.42,2021-02-01
2021,3,Bangalore,18.55,8.4,2021-03-01
2021,4,Bangalore,22.36,41.96,2021-04-01
2021,5,Bangalore,27.75,16.57,2021-05-01
2021,6,Bangalore,30.02,93.16,2021-06-01
2021,7,Bangalore,30.76,145.83,2021-07-01
2021,8,Bangalore,30.53,168.17,2021-08-01
2021,9,Bangalore,26.84,168.75,2021-09-01
2021,10,Bangalore,25.06,168.2,2021-10-01
2021,11,Bangalore,17.79,114.93,2021-11-01
2021,12,Bangalore,15.76,99.79,2021-12-01
2022,1,Bangalore,15.94,43.22,2022-01-01
2022,2,Bangalore,16.27,0.0,2022-02-01
2022,3,Bangalore,20.85,19.75,2022-03-01
2022,4,Bangalore,23.18,31.85,2022-04-01
2022,5,Bangalore,28.49,3.25,2022-05-01
2022,6,Bangalore,30.02,87.88,2022-06-01
2022,7,Bangalore,30.57,154.52,2022-07-01
2022,8,Bangalore,28.98,157.4,2022-08-01
2022,9,Bangalore,27.54,175.23,2022-09-01
2022,10,Bangalore,22.32,127.3,2022-10-01
2022,11,Bangalore,20.43,128.51,2022-11-01
2022,12,Bangalore,14.33,79.21,2022-12-01
2023,1,Bangalore,15.6,76.76,2023-01-01
2023,2,Bangalore,15.39,0.0,2023-02-01
2023,3,Bangalore,19.76,5.59,2023-03-01
2023,4,Bangalore,20.71,0.0,2023-04-01
2023,5,Bangalore,28.11,62.57,2023-05-01
2023,6,Bangalore,29.79,117.78,2023-06-01
2023,7,Bangalore,31.9,152.33,2023-07-01
2023,8,Bangalore,28.39,141.27,2023-08-01
2023,9,Bangalore,25.19,145.41,2023-09-01
2023,10,Bangalore,22.84,154.49,2023-10-01
2023,11,Bangalore,19.19,132.47,2023-11-01
2023,12,Bangalore,17.05,133.1,2023-12-01
2024,1,Bangalore,14.77,41.18,2024-01-01
2024,2,Bangalore,16.52,21.99,2024-02-01
2024,3,Bangalore,20.93,24.34,2024-03-01
2024,4,Bangalore,22.47,28.61,2024-04-01
2024,5,Bangalore,28.01,56.85,2024-05-01
2024,6,Bangalore,29.31,123.31,2024-06-01
2024,7,Bangalore,30.12,120.71,2024-07-01
2024,8,Bangalore,30.86,109.33,2024-08-01
2024,9,Bangalore,27.73,128.9,2024-09-01
2024,10,Bangalore,24.14,122.71,2024-10-01
2024,11,Bangalore,19.98,142.12,2024-11-01
2024,12,Bangalore,17.26,95.03,2024-12-01
1960,1,Chennai,19.72,58.47,1960-01-01
1960,2,Chennai,22.84,34.05,1960-02-01
1960,3,Chennai,22.76,53.31,1960-03-01
1960,4,Chennai,27.04,29.04,1960-04-01
1960,5,Chennai,30.27,60.34,1960-05-01
1960,6,Chennai,34.83,104.86,1960-06-01
1960,7,Chennai,37.14,140.54,1960-07-01
1960,8,Chennai,34.7,148.0,1960-08-01
1960,9,Chennai,32.61,185.45,1960-09-01
1960,10,Chennai,28.15,142.58,1960-10-01
1960,11,Chennai,22.81,101.1,1960-11-01
1960,12,Chennai,21.87,111.56,1960-12-01
1961,1,Chennai,20.71,67.43,1961-01-01
1961,2,Chennai,22.78,38.36,1961-02-01
1961,3,Chennai,25.16,39.23,1961-03-01
1961,4,Chennai,27.29,59.89,1961-04-01
1961,5,Chennai,32.51,77.14,1961-05-01
1961,6,Chennai,35.04,99.24,1961-06-01
1961,7,Chennai,38.88,153.69,1961-07-01
1961,8,Chennai,35.81,154.2,1961-08-01
1961,9,Chennai,33.23,170.36,1961-09-01
1961,10,Chennai,28.05,145.89,1961-10-01
1961,11,Chennai,23.92,66.59,1961-11-01
1961,12,Chennai,21.34,90.23,1961-12-01
1962,1,Chennai,21.95,70.39,1962-01-01
1962,2,Chennai,19.68,47.04,1962-02-01
1962,3,Chennai,22.78,49.47,1962-03-01
1962,4,Chennai,28.39,67.2,1962-04-01
1962,5,Chennai,31.09,70.68,1962-05-01
1962,6,Chennai,33.33,114.03,1962-06-01
1962,7,Chennai,36.66,139.92,1962-07-01
1962,8,Chennai,34.97,160.26,1962-08-01
1962,9,Chennai,33.96,154.3,1962-09-01
1962,10,Chennai,28.2,130.24,1962-10-01
1962,11,Chennai,22.99,131.96,1962-11-01
1962,12,Chennai,22.43,94.87,1962-12-01
1963,1,Chennai,19.77,61.86,1963-01-01
1963,2,Chennai,20.48,53.94,1963-02-01
1963,3,Chennai,22.26,65.62,1963-03-01
1963,4,Chennai,27.26,62.48,1963-04-01
1963,5,Chennai,30.53,83.38,1963-05-01
1963,6,Chennai,35.79,107.68,1963-06-01
1963,7,Chennai,34.86,134.99,1963-07-01
1963,8,Chennai,33.56,146.91,1963-08-01
1963,9,Chennai,33.29,175.93,1963-09-01
1963,10,Chennai,28.07,132.47,1963-10-01
1963,11,Chennai,24.83,130.39,1963-11-01
1963,12,Chennai,18.34,115.65,1963-12-01
1964,1,Chennai,20.04,94.05,1964-01-01
1964,2,Chennai,19.83,0.0,1964-02-01
1964,3,Chennai,24.41,45.83,1964-03-01
1964,4,Chennai,26.04,28.47,1964-04-01
1964,5,Chennai,35.38,63.89,1964-05-01
1964,6,Chennai,35.88,86.99,1964-06-01
1964,7,Chennai,33.56,126.59,1964-07-01
1964,8,Chennai,34.68,143.96,1964-08-01
1964,9,Chennai,31.93,165.29,1964-09-01
1964,10,Chennai,27.89,126.68,1964-10-01
1964,11,Chennai,24.66,91.01,1964-11-01
1964,12,Chennai,18.68,114.78,1964-12-01
1965,1,Chennai,20.7,68.85,1965-01-01
1965,2,Chennai,19.49,33.88,1965-02-01
1965,3,Chennai,23.77,8.08,1965-03-01
1965,4,Chennai,27.2,61.09,1965-04-01
1965,5,Chennai,33.8,61.61,1965-05-01
1965,6,Chennai,35.93,61.72,1965-06-01
1965,7,Chennai,36.88,113.92,1965-07-01
1965,8,Chennai,35.39,147.01,1965-08-01
1965,9,Chennai,33.67,142.51,1965-09-01
1965,10,Chennai,28.84,146.37,1965-10-01
1965,11,Chennai,23.9,126.32,1965-11-01
1965,12,Chennai,20.15,99.72,1965-12-01
1966,1,Chennai,20.03,74.82,1966-01-01
1966,2,Chennai,21.28,64.0,1966-02-01
1966,3,Chennai,25.22,18.99,1966-03-01
1966,4,Chennai,29.15,24.31,1966-04-01
1966,5,Chennai,32.81,82.39,1966-05-01
1966,6,Chennai,32.74,101.86,1966-06-01
1966,7,Chennai,35.55,114.82,1966-07-01
1966,8,Chennai,36.66,138.89,1966-08-01
1966,9,Chennai,31.14,161.51,1966-09-01
1966,10,Chennai,28.93,149.13,1966-10-01
1966,11,Chennai,25.51,140.62,1966-11-01
1966,12,Chennai,18.57,89.41,1966-12-01
1967,1,Chennai,19.45,79.59,1967-01-01
1967,2,Chennai,18.05,99.02,1967-02-01
1967,3,Chennai,24.76,42.98,1967-03-01
1967,4,Chennai,29.54,94.91,1967-04-01
1967,5,Chennai,33.17,88.98,1967-05-01
1967,6,Chennai,35.21,97.17,1967-06-01
1967,7,Chennai,35.56,113.48,1967-07-01
1967,8,Chennai,34.23,124.95,1967-08-01
1967,9,Chennai,32.03,126.31,1967-09-01
1967,10,Chennai,28.36,151.23,1967-10-01
1967,11,Chennai,24.3,119.56,1967-11-01
1967,12,Chennai,24.89,127.2,1967-12-01
1968,1,Chennai,18.65,74.66,1968-01-01
1968,2,Chennai,20.49,27.75,1968-02-01
1968,3,Chennai,22.54,48.64,1968-03-01
1968,4,Chennai,27.33,67.39,1968-04-01
1968,5,Chennai,33.34,97.48,1968-05-01
1968,6,Chennai,34.05,109.51,1968-06-01
1968,7,Chennai,36.9,120.52,1968-07-01
1968,8,Chennai,34.15,184.15,1968-08-01
1968,9,Chennai,32.42,172.72,1968-09-01
1968,10,Chennai,27.16,127.58,1968-10-01
1968,11,Chennai,23.46,127.52,1968-11-01
1968,12,Chennai,19.94,99.8,1968-12-01
1969,1,Chennai,18.14,47.6,1969-01-01
1969,2,Chennai,22.04,60.11,1969-02-01
1969,3,Chennai,23.69,19.64,1969-03-01
1969,4,Chennai,26.93,40.57,1969-04-01
1969,5,Chennai,32.94,88.56,1969-05-01
1969,6,Chennai,34.49,76.93,1969-06-01
1969,7,Chennai,36.48,113.53,1969-07-01
1969,8,Chennai,34.47,178.47,1969-08-01
1969,9,Chennai,33.15,163.16,1969-09-01
1969,10,Chennai,26.64,156.19,1969-10-01
1969,11,Chennai,25.44,122.49,1969-11-01
1969,12,Chennai,22.86,125.85,1969-12-01
1970,1,Chennai,22.18,76.1,1970-01-01
1970,2,Chennai,21.96,76.32,1970-02-01
1970,3,Chennai,24.72,29.98,1970-03-01
1970,4,Chennai,27.64,52.81,1970-04-01
1970,5,Chennai,30.63,67.13,1970-05-01
1970,6,Chennai,36.42,56.17,1970-06-01
1970,7,Chennai,38.02,152.45,1970-07-01
1970,8,Chennai,34.56,162.83,1970-08-01
1970,9,Chennai,32.18,184.6,1970-09-01
1970,10,Chennai,29.36,123.96,1970-10-01
1970,11,Chennai,24.88,125.89,1970-11-01
1970,12,Chennai,21.35,85.44,1970-12-01
1971,1,Chennai,22.3,90.8,1971-01-01
1971,2,Chennai,20.38,21.35,1971-02-01
1971,3,Chennai,23.74,48.69,1971-03-01
1971,4,Chennai,28.49,73.1,1971-04-01
1971,5,Chennai,33.15,89.39,1971-05-01
1971,6,Chennai,35.52,72.21,1971-06-01
1971,7,Chennai,35.96,151.2,1971-07-01
1971,8,Chennai,35.06,162.02,1971-08-01
1971,9,Chennai,31.82,139.4,1971-09-01
1971,10,Chennai,28.05,158.14,1971-10-01
1971,11,Chennai,23.41,125.29,1971-11-01
1971,12,Chennai,20.14,122.38,1971-12-01
1972,1,Chennai,19.86,99.06,1972-01-01
1972,2,Chennai,23.12,46.42,1972-02-01
1972,3,Chennai,23.01,0.0,1972-03-01
1972,4,Chennai,26.45,20.56,1972-04-01
1972,5,Chennai,33.87,72.32,1972-05-01
1972,6,Chennai,35.61,55.59,1972-06-01
1972,7,Chennai,34.78,147.74,1972-07-01
1972,8,Chennai,35.49,149.02,1972-08-01
1972,9,Chennai,32.89,192.72,1972-09-01
1972,10,Chennai,27.95,153.35,1972-10-01
1972,11,Chennai,24.45,177.84,1972-11-01
1972,12,Chennai,18.77,113.66,1972-12-01
1973,1,Chennai,20.1,81.34,1973-01-01
1973,2,Chennai,20.52,47.06,1973-02-01
1973,3,Chennai,25.09,102.26,1973-03-01
1973,4,Chennai,29.2,31.08,1973-04-01
1973,5,Chennai,31.73,60.93,1973-05-01
1973,6,Chennai,33.01,93.4,1973-06-01
1973,7,Chennai,37.11,104.52,1973-07-01
1973,8,Chennai,36.42,161.72,1973-08-01
1973,9,Chennai,31.35,157.17,1973-09-01
1973,10,Chennai,30.15,166.63,1973-10-01
1973,11,Chennai,24.24,125.25,1973-11-01
1973,12,Chennai,21.4,89.76,1973-12-01
1974,1,Chennai,17.73,110.84,1974-01-01
1974,2,Chennai,21.51,56.0,1974-02-01
1974,3,Chennai,24.18,25.3,1974-03-01
1974,4,Chennai,28.03,16.05,1974-04-01
1974,5,Chennai,34.98,45.31,1974-05-01
1974,6,Chennai,33.94,91.19,1974-06-01
1974,7,Chennai,37.8,130.29,1974-07-01
1974,8,Chennai,33.7,177.05,1974-08-01
1974,9,Chennai,33.13,170.77,1974-09-01
1974,10,Chennai,29.11,199.85,1974-10-01
1974,11,Chennai,26.87,116.27,1974-11-01
1974,12,Chennai,23.27,107.66,1974-12-01
1975,1,Chennai,20.87,36.15,1975-01-01
1975,2,Chennai,21.14,31.78,1975-02-01
1975,3,Chennai,25.26,61.42,1975-03-01
1975,4,Chennai,25.78,47.6,1975-04-01
1975,5,Chennai,33.62,66.27,1975-05-01
1975,6,Chennai,36.07,107.02,1975-06-01
1975,7,Chennai,36.68,124.57,1975-07-01
1975,8,Chennai,33.74,129.53,1975-08-01
1975,9,Chennai,33.12,160.39,1975-09-01
1975,10,Chennai,28.1,143.48,1975-10-01
1975,11,Chennai,23.9,150.94,1975-11-01
1975,12,Chennai,20.94,73.18,1975-12-01
1976,1,Chennai,21.18,65.9,1976-01-01
1976,2,Chennai,21.4,80.19,1976-02-01
1976,3,Chennai,24.26,45.78,1976-03-01
1976,4,Chennai,26.87,43.65,1976-04-01
1976,5,Chennai,33.02,38.89,1976-05-01
1976,6,Chennai,35.46,102.02,1976-06-01
1976,7,Chennai,36.34,150.74,1976-07-01
1976,8,Chennai,35.62,181.52,1976-08-01
1976,9,Chennai,31.1,162.72,1976-09-01
1976,10,Chennai,28.39,130.58,1976-10-01
1976,11,Chennai,25.44,176.49,1976-11-01
1976,12,Chennai,21.34,110.1,1976-12-01
1977,1,Chennai,20.41,55.73,1977-01-01
1977,2,Chennai,19.19,33.92,1977-02-01
1977,3,Chennai,22.64,74.08,1977-03-01
1977,4,Chennai,28.17,41.12,1977-04-01
1977,5,Chennai,33.37,47.56,1977-05-01
1977,6,Chennai,34.31,101.36,1977-06-01
1977,7,Chennai,37.54,140.03,1977-07-01
1977,8,Chennai,35.53,153.52,1977-08-01
1977,9,Chennai,32.79,164.03,1977-09-01
1977,10,Chennai,27.07,152.88,1977-10-01
1977,11,Chennai,23.02,131.62,1977-11-01
1977,12,Chennai,20.8,150.79,1977-12-01
1978,1,Chennai,20.28,41.92,1978-01-01
1978,2,Chennai,21.23,58.43,1978-02-01
1978,3,Chennai,26.33,28.21,1978-03-01
1978,4,Chennai,26.43,64.38,1978-04-01
1978,5,Chennai,30.67,61.28,1978-05-01
1978,6,Chennai,34.94,98.61,1978-06-01
1978,7,Chennai,37.15,116.33,1978-07-01
1978,8,Chennai,34.92,151.68,1978-08-01
1978,9,Chennai,32.5,161.96,1978-09-01
1978,10,Chennai,28.85,168.84,1978-10-01
1978,11,Chennai,24.8,139.07,1978-11-01
1978,12,Chennai,19.5,101.0,1978-12-01
1979,1,Chennai,20.92,84.58,1979-01-01
1979,2,Chennai,20.58,34.86,1979-02-01
1979,3,Chennai,23.65,50.73,1979-03-01
1979,4,Chennai,29.58,39.89,1979-04-01
1979,5,Chennai,33.43,72.47,1979-05-01
1979,6,Chennai,35.12,95.77,1979-06-01
1979,7,Chennai,37.24,136.51,1979-07-01
1979,8,Chennai,38.0,134.92,1979-08-01
1979,9,Chennai,32.96,149.42,1979-09-01
1979,10,Chennai,27.3,151.74,1979-10-01
1979,11,Chennai,24.51,188.36,1979-11-01
1979,12,Chennai,21.19,77.4,1979-12-01
1980,1,Chennai,20.69,28.51,1980-01-01
1980,2,Chennai,21.32,48.36,1980-02-01
1980,3,Chennai,25.31,59.47,1980-03-01
1980,4,Chennai,27.76,45.03,1980-04-01
1980,5,Chennai,31.44,47.44,1980-05-01
1980,6,Chennai,35.66,74.53,1980-06-01
1980,7,Chennai,35.86,110.1,1980-07-01
1980,8,Chennai,35.95,187.99,1980-08-01
1980,9,Chennai,30.8,122.94,1980-09-01
1980,10,Chennai,28.21,152.28,1980-10-01
1980,11,Chennai,24.62,121.07,1980-11-01
1980,12,Chennai,21.19,107.35,1980-12-01
1981,1,Chennai,21.63,30.9,1981-01-01
1981,2,Chennai,21.01,52.31,1981-02-01
1981,3,Chennai,23.28,74.62,1981-03-01
1981,4,Chennai,27.62,47.21,1981-04-01
1981,5,Chennai,33.05,58.17,1981-05-01
1981,6,Chennai,33.09,91.43,1981-06-01
1981,7,Chennai,37.61,123.26,1981-07-01
1981,8,Chennai,34.29,170.47,1981-08-01
1981,9,Chennai,31.98,149.8,1981-09-01
1981,10,Chennai,28.56,167.38,1981-10-01
1981,11,Chennai,27.24,146.54,1981-11-01
1981,12,Chennai,22.84,89.88,1981-12-01
1982,1,Chennai,19.16,71.25,1982-01-01
1982,2,Chennai,21.6,26.47,1982-02-01
1982,3,Chennai,24.19,47.99,1982-03-01
1982,4,Chennai,28.83,58.12,1982-04-01
1982,5,Chennai,32.75,59.86,1982-05-01
1982,6,Chennai,34.71,76.02,1982-06-01
1982,7,Chennai,38.54,130.27,1982-07-01
1982,8,Chennai,35.05,133.39,1982-08-01
1982,9,Chennai,35.92,138.53,1982-09-01
1982,10,Chennai,27.88,160.28,1982-10-01
1982,11,Chennai,25.12,149.16,1982-11-01
1982,12,Chennai,23.64,110.12,1982-12-01
1983,1,Chennai,19.15,64.86,1983-01-01
1983,2,Chennai,21.86,89.4,1983-02-01
1983,3,Chennai,22.74,64.05,1983-03-01
1983,4,Chennai,28.63,64.8,1983-04-01
1983,5,Chennai,32.29,53.15,1983-05-01
1983,6,Chennai,36.24,113.09,1983-06-01
1983,7,Chennai,37.58,129.73,1983-07-01
1983,8,Chennai,34.62,120.79,1983-08-01
1983,9,Chennai,33.4,168.48,1983-09-01
1983,10,Chennai,27.26,141.19,1983-10-01
1983,11,Chennai,23.85,100.34,1983-11-01
1983,12,Chennai,20.5,77.32,1983-12-01
1984,1,Chennai,19.94,55.23,1984-01-01
1984,2,Chennai,19.55,88.49,1984-02-01
1984,3,Chennai,25.94,24.42,1984-03-01
1984,4,Chennai,28.76,56.39,1984-04-01
1984,5,Chennai,33.86,53.63,1984-05-01
1984,6,Chennai,36.67,89.04,1984-06-01
1984,7,Chennai,34.83,144.48,1984-07-01
1984,8,Chennai,36.91,203.72,1984-08-01
1984,9,Chennai,30.99,173.98,1984-09-01
1984,10,Chennai,27.94,167.63,1984-10-01
1984,11,Chennai,22.67,104.74,1984-11-01
1984,12,Chennai,20.57,101.58,1984-12-01
1985,1,Chennai,19.68,83.18,1985-01-01
1985,2,Chennai,22.75,60.03,1985-02-01
1985,3,Chennai,26.39,48.32,1985-03-01
1985,4,Chennai,26.99,75.31,1985-04-01
1985,5,Chennai,31.72,88.21,1985-05-01
1985,6,Chennai,37.27,109.13,1985-06-01
1985,7,Chennai,34.65,111.64,1985-07-01
1985,8,Chennai,36.97,148.58,1985-08-01
1985,9,Chennai,32.55,175.18,1985-09-01
1985,10,Chennai,29.29,157.54,1985-10-01
1985,11,Chennai,24.2,123.75,1985-11-01
1985,12,Chennai,22.55,111.07,1985-12-01
1986,1,Chennai,20.16,91.64,1986-01-01
1986,2,Chennai,21.38,31.01,1986-02-01
1986,3,Chennai,23.56,20.43,1986-03-01
1986,4,Chennai,28.14,72.71,1986-04-01
1986,5,Chennai,31.5,73.77,1986-05-01
1986,6,Chennai,34.61,94.79,1986-06-01
1986,7,Chennai,34.66,125.59,1986-07-01
1986,8,Chennai,35.16,162.77,1986-08-01
1986,9,Chennai,32.74,136.03,1986-09-01
1986,10,Chennai,29.77,156.17,1986-10-01
1986,11,Chennai,24.71,129.82,1986-11-01
1986,12,Chennai,20.92,104.36,1986-12-01
1987,1,Chennai,21.06,35.06,1987-01-01
1987,2,Chennai,20.91,42.94,1987-02-01
1987,3,Chennai,24.79,63.87,1987-03-01
1987,4,Chennai,27.56,38.08,1987-04-01
1987,5,Chennai,31.87,53.97,1987-05-01
1987,6,Chennai,35.0,115.42,1987-06-01
1987,7,Chennai,35.22,138.56,1987-07-01
1987,8,Chennai,33.37,140.73,1987-08-01
1987,9,Chennai,32.09,193.5,1987-09-01
1987,10,Chennai,28.16,107.94,1987-10-01
1987,11,Chennai,22.09,130.68,1987-11-01
1987,12,Chennai,22.29,107.51,1987-12-01
1988,1,Chennai,20.71,93.25,1988-01-01
1988,2,Chennai,20.93,65.94,1988-02-01
1988,3,Chennai,22.55,21.9,1988-03-01
1988,4,Chennai,26.34,42.54,1988-04-01
1988,5,Chennai,32.45,72.28,1988-05-01
1988,6,Chennai,35.51,81.45,1988-06-01
1988,7,Chennai,36.28,100.05,1988-07-01
1988,8,Chennai,37.07,145.89,1988-08-01
1988,9,Chennai,31.92,191.78,1988-09-01
1988,10,Chennai,27.01,129.45,1988-10-01
1988,11,Chennai,23.19,128.64,1988-11-01
1988,12,Chennai,22.09,114.79,1988-12-01
1989,1,Chennai,23.61,25.01,1989-01-01
1989,2,Chennai,22.32,36.9,1989-02-01
1989,3,Chennai,23.82,27.6,1989-03-01
1989,4,Chennai,27.43,81.73,1989-04-01
1989,5,Chennai,33.53,70.46,1989-05-01
1989,6,Chennai,37.07,69.75,1989-06-01
1989,7,Chennai,34.93,86.44,1989-07-01
1989,8,Chennai,34.61,155.2,1989-08-01
1989,9,Chennai,32.65,162.99,1989-09-01
1989,10,Chennai,26.83,168.02,1989-10-01
1989,11,Chennai,24.81,144.66,1989-11-01
1989,12,Chennai,19.32,106.23,1989-12-01
1990,1,Chennai,19.11,62.05,1990-01-01
1990,2,Chennai,22.25,49.86,1990-02-01
1990,3,Chennai,23.52,40.13,1990-03-01
1990,4,Chennai,26.7,71.04,1990-04-01
1990,5,Chennai,32.29,92.37,1990-05-01
1990,6,Chennai,34.84,89.53,1990-06-01
1990,7,Chennai,35.62,147.52,1990-07-01
1990,8,Chennai,34.62,164.85,1990-08-01
1990,9,Chennai,32.08,120.48,1990-09-01
1990,10,Chennai,27.86,128.38,1990-10-01
1990,11,Chennai,24.58,106.19,1990-11-01
1990,12,Chennai,22.72,98.18,1990-12-01
1991,1,Chennai,20.34,83.12,1991-01-01
1991,2,Chennai,22.79,47.64,1991-02-01
1991,3,Chennai,23.63,4.52,1991-03-01
1991,4,Chennai,27.73,35.69,1991-04-01
1991,5,Chennai,32.69,63.1,1991-05-01
1991,6,Chennai,36.31,87.74,1991-06-01
1991,7,Chennai,36.49,153.68,1991-07-01
1991,8,Chennai,35.9,150.76,1991-08-01
1991,9,Chennai,31.84,147.34,1991-09-01
1991,10,Chennai,27.54,141.14,1991-10-01
1991,11,Chennai,25.46,125.56,1991-11-01
1991,12,Chennai,20.01,135.36,1991-12-01
1992,1,Chennai,20.96,41.86,1992-01-01
1992,2,Chennai,21.12,50.26,1992-02-01
1992,3,Chennai,26.62,17.84,1992-03-01
1992,4,Chennai,29.75,76.03,1992-04-01
1992,5,Chennai,31.82,64.45,1992-05-01
